Date,KBP1424D,KBP1425D,KBP1437D,KBP1438D,KBP1440D,KBP1456D,KBP1457D,KBP1481D,KBP1482D,KBP1484D
2019-08-14,,,56000,0.0,55995.0,0.0,-2222.0,-2599,0,4816.0
2019-08-15,,,56000,1200.0,57180.0,0.0,-168.0,-2817,0,2965.0
2019-08-16,,,56000,0.0,56028.0,0.0,-907.0,-2328,0,3263.0
2019-08-17,,,56000,0.0,53675.0,15000.0,-2828.0,0,502,-14999.0
2019-08-19,,,56000,0.0,53914.0,381.0,0.0,-2467,0,0.0
2019-08-20,,,56000,0.0,54323.0,141.0,0.0,-2390,0,572.0
2019-08-21,,,56000,0.0,54577.0,0.0,-1427.0,-1423,0,1427.0
2019-08-22,,,56000,0.0,55902.0,2457.0,0.0,-2555,0,0.0
2019-08-23,,,56000,0.0,55721.0,0.0,-305.0,-2519,0,2545.0
2019-08-24,,,56000,0.0,55812.0,0.0,-2323.0,-188,0,2323.0
2019-08-26,,,56000,700.0,56818.0,2834.0,0.0,-2716,0,0.0
2019-08-27,,,56000,1000.0,56924.0,0.0,-483.0,-2612,0,3019.0
2019-08-28,,,56000,1700.0,58421.0,557.0,0.0,-2413,0,2577.0
2019-08-29,,,56000,5200.0,60888.0,0.0,-1102.0,-2486,0,3276.0
2019-08-30,,,56000,3743.0,59076.0,16.0,0.0,-2961,0,2278.0
2019-08-31,,,56000,0.0,60164.0,0.0,-1892.0,-96,0,6152.0
2019-09-02,,,56000,0.0,57110.0,3362.0,0.0,-2826,0,574.0
2019-09-03,,,56000,0.0,55346.0,0.0,-2216.0,-2605,0,4167.0
2019-09-04,,,56000,0.0,55711.0,102.0,0.0,-2464,0,2073.0
2019-09-05,,,56000,0.0,56198.0,533.0,0.0,-2655,0,2320.0
2019-09-06,,,56000,0.0,55455.0,0.0,-899.0,-2703,0,3057.0
2019-09-07,,,56000,0.0,54994.0,0.0,-1516.0,-1814,0,2324.0
2019-09-09,,,56000,0.0,55895.0,1169.0,0.0,-2229,0,955.0
2019-09-10,,,56000,1000.0,56998.0,0.0,-269.0,-2069,0,2336.0
2019-09-11,,,56000,0.0,55469.0,367.0,0.0,-3195,0,2297.0
2019-09-12,,,56000,1000.0,57021.0,1940.0,0.0,-4916,0,2997.0
2019-09-13,,,56000,0.0,56312.0,0.0,-2506.0,-2824,0,5642.0
2019-09-14,,,56000,0.0,56846.0,0.0,-3659.0,0,846,3659.0
2019-09-16,,,56000,0.0,55001.0,2015.0,0.0,-3014,0,0.0
2019-09-17,,,56000,0.0,55429.0,0.0,-433.0,-2825,0,2687.0
2019-09-18,,,56000,800.0,56727.0,0.0,-656.0,-2798,0,3381.0
2019-09-19,,,56000,0.0,56085.0,0.0,-5449.0,0,85,5449.0
2019-09-20,,,56000,0.0,56950.0,1909.0,0.0,-959,0,0.0
2019-09-21,,,56000,0.0,57036.0,0.0,-1973.0,0,1032,1977.0
2019-09-23,,,56000,0.0,57741.0,3799.0,0.0,-2058,0,0.0
2019-09-24,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-25,,,56000,1800.0,57646.0,0.0,-1908.0,-2367,0,4121.0
2019-09-26,,,56000,0.0,55735.0,920.0,0.0,-3455,0,2270.0
2019-09-27,,,56000,0.0,56233.0,0.0,-1015.0,-2075,0,3323.0
2019-09-28,,,56000,0.0,56339.0,0.0,-2408.0,0,339,2408.0
2019-09-30,,,56000,-1397.0,54064.0,3595.0,0.0,-4134,0,0.0
2019-10-01,,,56000,0.0,57208.0,1.0,0.0,-2567,0,3774.0
2019-10-02,,,56000,0.0,56285.0,0.0,-936.0,-2753,0,3974.0
2019-10-03,,,56000,0.0,56483.0,17.0,0.0,-2741,0,3207.0
2019-10-04,,,56000,0.0,55905.0,0.0,-880.0,-2629,0,3414.0
2019-10-05,,,56000,0.0,53473.0,0.0,0.0,-2527,0,0.0
2019-10-07,,,56000,0.0,54605.0,0.0,-2513.0,-1958,0,3076.0
2019-10-08,,,56000,0.0,55296.0,1155.0,0.0,-2461,0,602.0
2019-10-09,,,56000,0.0,55002.0,0.0,-251.0,-2650,0,1903.0
2019-10-10,,,56000,0.0,55435.0,461.0,0.0,-2828,0,1802.0
2019-10-11,,,56000,0.0,55318.0,0.0,-722.0,-2449,0,2489.0
2019-10-12,,,56000,0.0,53549.0,0.0,0.0,-2451,0,0.0
2019-10-14,,,56000,0.0,54763.0,0.0,-540.0,-3222,0,2525.0
2019-10-15,,,56000,0.0,56218.0,413.0,0.0,-2511,0,2316.0
2019-10-16,,,56000,0.0,54678.0,0.0,-3000.0,-1596,0,3274.0
2019-10-17,,,56000,0.0,55342.0,0.0,-438.0,-563,0,343.0
2019-10-18,,,56000,0.0,56340.0,127.0,0.0,0,340,-127.0
2019-10-19,,,56000,0.0,56343.0,0.0,0.0,0,343,0.0
2019-10-21,,,56000,0.0,55895.0,2223.0,0.0,-2328,0,0.0
2019-10-22,,,56000,0.0,54258.0,0.0,-1945.0,-2094,0,2297.0
2019-10-23,,,56000,0.0,55626.0,1329.0,0.0,-2067,0,364.0
2019-10-24,,,56000,900.0,56882.0,969.0,0.0,-2740,0,1753.0
2019-10-25,,,56000,0.0,55646.0,0.0,-510.0,-2667,0,2823.0
2019-10-26,,,56000,0.0,53340.0,0.0,-2402.0,-258,0,0.0
2019-10-28,,,56000,0.0,54868.0,4487.0,0.0,-5619,0,0.0
2019-10-29,,,56000,0.0,57339.0,0.0,-1195.0,-2148,0,4682.0
2019-10-30,,,56000,2000.0,57922.0,0.0,-1675.0,-2048,0,3645.0
2019-10-31,,,56000,2200.0,58364.0,894.0,0.0,-2793,0,2063.0
2019-11-01,,,56000,0.0,58248.0,7338.0,0.0,-8196,0,3106.0
2019-11-02,,,56000,0.0,58793.0,0.0,-10993.0,0,2793,10993.0
2019-11-04,,,56000,0.0,55348.0,2397.0,0.0,-3049,0,0.0
2019-11-05,,,56000,0.0,55766.0,0.0,-214.0,-2567,0,2547.0
2019-11-06,,,56000,0.0,56242.0,212.0,0.0,-2461,0,2491.0
2019-11-07,,,56000,0.0,56096.0,323.0,0.0,-3124,0,2897.0
2019-11-08,,,56000,0.0,54817.0,0.0,-1087.0,-2464,0,2368.0
2019-11-09,,,56000,0.0,56108.0,0.0,-2578.0,0,108,2578.0
2019-11-11,,,56000,0.0,54849.0,1750.0,0.0,-2901,0,0.0
2019-11-12,,,56000,0.0,55531.0,186.0,0.0,-2601,0,1946.0
2019-11-13,,,56000,0.0,55123.0,0.0,-898.0,-2377,0,2398.0
2019-11-14,,,56000,0.0,55675.0,430.0,0.0,-2469,0,1714.0
2019-11-15,,,56000,0.0,55537.0,0.0,-476.0,-2489,0,2502.0
2019-11-16,,,56000,0.0,55940.0,0.0,-2430.0,-60,0,2430.0
2019-11-18,,,56000,0.0,53918.0,443.0,0.0,-2525,0,0.0
2019-11-19,,,56000,0.0,54333.0,0.0,-188.0,-2144,0,665.0
2019-11-20,,,56000,800.0,56838.0,0.0,-952.0,0,39,951.0
2019-11-21,,,56000,1900.0,58055.0,2245.0,0.0,-2090,0,0.0
2019-11-22,,,56000,1738.0,58035.0,171.0,0.0,-2192,0,2318.0
2019-11-23,,,56000,1738.0,55535.0,0.0,0.0,-2203,0,0.0
2019-11-25,,,56000,1400.0,57369.0,245.0,0.0,-3032,0,2756.0
2019-11-26,,,56000,2100.0,58203.0,0.0,-523.0,-2483,0,3109.0
2019-11-27,,,56000,2200.0,58405.0,0.0,-187.0,-2294,0,2686.0
2019-11-28,,,56000,1200.0,57255.0,757.0,0.0,-3301,0,2599.0
2019-11-29,,,56000,700.0,57022.0,827.0,0.0,-4001,0,3496.0
2019-11-30,,,56000,0.0,56029.0,0.0,-4022.0,0,29,4022.0
2019-12-02,,,56000,0.0,53408.0,0.0,-536.0,-2592,0,536.0
2019-12-03,,,56000,0.0,54223.0,408.0,0.0,-2185,0,0.0
2019-12-04,,,56000,-600.0,55219.0,0.0,-429.0,-181,0,429.0
2019-12-05,,,56000,0.0,55793.0,1708.0,0.0,-1915,0,0.0
2019-12-06,,,56000,0.0,56021.0,328.0,0.0,-2115,0,1808.0
2019-12-07,,,56000,0.0,56154.0,0.0,-2270.0,0,154,2270.0
2019-12-09,,,56000,0.0,55831.0,1730.0,0.0,-1899,0,0.0
2019-12-10,,,56000,0.0,57206.0,1296.0,0.0,-1954,0,1864.0
2019-12-11,,,56000,3700.0,59714.0,0.0,-1510.0,-1899,0,3423.0
2019-12-12,,,56000,2400.0,58391.0,525.0,0.0,-2621,0,2087.0
2019-12-13,,,56000,982.0,56957.0,0.0,-574.0,-2323,0,2872.0
2019-12-14,,,56000,982.0,57214.0,0.0,-2554.0,0,232,2554.0
2019-12-16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-17,,,56000,0.0,52706.0,2318.0,0.0,-5612,0,0.0
2019-12-18,,,56000,-695.0,52580.0,0.0,-2781.0,-2725,0,2781.0
2019-12-19,,,56000,0.0,54830.0,1287.0,0.0,-2457,0,0.0
2019-12-20,,,56000,0.0,54175.0,0.0,-979.0,-2562,0,1716.0
2019-12-21,,,56000,0.0,53573.0,0.0,-1105.0,-1322,0,0.0
2019-12-23,,,56000,0.0,56048.0,2865.0,0.0,-2817,0,0.0
2019-12-24,,,56000,700.0,56726.0,0.0,-1892.0,-1045,0,2963.0
2019-12-25,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-26,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-27,,,56000,2400.0,58435.0,1212.0,0.0,-2375,0,1198.0
2019-12-28,,,56000,0.0,58580.0,0.0,-2703.0,0,377,4906.0
2019-12-30,,,56000,0.0,56290.0,7976.0,0.0,-7686,0,0.0
2019-12-31,,,56000,0.0,53772.0,2206.0,0.0,-12772,0,8338.0
2020-01-01,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-02,,,56000,0.0,59701.0,0.0,-3966.0,-3932,0,11599.0
2020-01-03,,,56000,0.0,56299.0,0.0,-4806.0,-2930,0,8035.0
2020-01-04,,,56000,0.0,56474.0,0.0,-3408.0,0,474,3408.0
2020-01-06,,,56000,0.0,54200.0,802.0,0.0,-2602,0,0.0
2020-01-07,,,56000,0.0,54566.0,56.0,0.0,-2345,0,855.0
2020-01-08,,,56000,0.0,56237.0,1406.0,0.0,-2146,0,977.0
2020-01-09,,,56000,0.0,56407.0,0.0,-195.0,-2042,0,2644.0
2020-01-10,,,56000,1000.0,56997.0,0.0,-421.0,-2236,0,2654.0
2020-01-11,,,56000,1000.0,57194.0,0.0,-2436.0,0,194,2436.0
2020-01-13,,,56000,0.0,53063.0,0.0,-623.0,-2314,0,0.0
2020-01-14,,,56000,0.0,56000.0,3251.0,0.0,-2550,0,-701.0
2020-01-15,,,56000,0.0,54596.0,0.0,-1947.0,-2372,0,2915.0
2020-01-16,,,56000,1400.0,57452.0,3761.0,0.0,-4839,0,1130.0
2020-01-17,,,56000,1300.0,57010.0,0.0,-3526.0,-2633,0,5869.0
2020-01-18,,,56000,1300.0,54992.0,0.0,-1063.0,-1245,0,0.0
2020-01-20,,,56000,0.0,56318.0,1307.0,0.0,-4717,0,3728.0
2020-01-21,,,56000,0.0,57432.0,0.0,-2615.0,-6024,0,10071.0
2020-01-22,,,56000,0.0,54501.0,668.0,0.0,-2167,0,0.0
2020-01-23,,,56000,0.0,55273.0,1026.0,0.0,-2444,0,691.0
2020-01-24,,,56000,0.0,55168.0,65.0,0.0,-2675,0,1778.0
2020-01-25,,,56000,0.0,55235.0,0.0,-1912.0,-765,0,1912.0
2020-01-27,,,56000,1400.0,57444.0,2499.0,0.0,-2455,0,0.0
2020-01-28,,,56000,0.0,55809.0,0.0,-663.0,-2131,0,2603.0
2020-01-29,,,56000,0.0,56207.0,303.0,0.0,-2120,0,2024.0
2020-01-30,,,56000,1200.0,57196.0,0.0,-486.0,-1952,0,2434.0
2020-01-31,,,56000,0.0,55006.0,4331.0,0.0,-7365,0,2040.0
2020-02-01,,,56000,0.0,55553.0,0.0,-6691.0,-447,0,6691.0
2020-02-03,,,56000,0.0,54307.0,832.0,0.0,-2525,0,0.0
2020-02-04,,,56000,0.0,55298.0,571.0,0.0,-2154,0,881.0
2020-02-05,,,56000,0.0,55850.0,686.0,0.0,-2379,0,1543.0
2020-02-06,,,56000,0.0,56076.0,0.0,-228.0,-2073,0,2377.0
2020-02-07,,,56000,0.0,56095.0,1934.0,0.0,-2142,0,303.0
2020-02-08,,,56000,0.0,53854.0,0.0,-4564.0,-2418,2418,2418.0
2020-02-10,,,56000,0.0,54337.0,413.0,0.0,-2076,0,0.0
2020-02-11,,,56000,0.0,55139.0,1096.0,0.0,-2410,0,453.0
2020-02-12,,,56000,0.0,55852.0,423.0,0.0,-2292,0,1721.0
2020-02-13,,,56000,0.0,56176.0,637.0,0.0,-2873,0,2412.0
2020-02-14,,,56000,0.0,56102.0,0.0,-902.0,-2481,0,3485.0
2020-02-15,,,56000,0.0,56539.0,0.0,-3016.0,0,541,3014.0
2020-02-17,,,56000,0.0,54977.0,1004.0,0.0,-2027,0,0.0
2020-02-18,,,56000,0.0,55134.0,0.0,-344.0,-2084,0,1562.0
2020-02-19,,,56000,2500.0,58601.0,393.0,0.0,-2125,0,1833.0
2020-02-20,,,56000,1800.0,57819.0,0.0,-3483.0,-1500,0,5002.0
2020-02-21,,,56000,500.0,56526.0,953.0,0.0,-927,0,0.0
2020-02-22,,,56000,0.0,58539.0,0.0,991.0,0,60,1488.0
2020-02-24,,,56000,1400.0,57397.0,2357.0,0.0,-2611,0,251.0
2020-02-25,,,56000,1400.0,57344.0,0.0,-372.0,-2136,0,2452.0
2020-02-26,,,56000,0.0,55735.0,0.0,-43.0,-2479,0,2257.0
2020-02-27,,,56000,0.0,54760.0,0.0,-601.0,-2864,0,2225.0
2020-02-28,,,56000,0.0,56174.0,1809.0,0.0,-3336,0,1701.0
2020-02-29,,,56000,0.0,54052.0,0.0,-2986.0,0,1038,0.0
2020-03-02,,,56000,700.0,55242.0,327.0,0.0,-2563,0,778.0
2020-03-03,,,56000,1000.0,57045.0,743.0,0.0,-1868,0,1170.0
2020-03-04,,,56000,1100.0,57033.0,0.0,-1592.0,-507,0,2032.0
2020-03-05,,,56000,0.0,56778.0,945.0,0.0,-644,0,477.0
2020-03-06,,,56000,830.0,56716.0,633.0,0.0,-2477,0,1730.0
2020-03-07,,,56000,830.0,56711.0,0.0,-2544.0,-119,0,2544.0
2020-03-09,,,56000,0.0,54638.0,447.0,0.0,-1809,0,0.0
2020-03-10,,,56000,1100.0,57090.0,1342.0,0.0,-1844,0,492.0
2020-03-11,,,56000,800.0,56786.0,1142.0,0.0,-3193,0,2037.0
2020-03-12,,,56000,800.0,56854.0,0.0,-1104.0,-2419,0,3577.0
2020-03-13,,,56000,1600.0,57560.0,0.0,-1050.0,-1817,0,2827.0
2020-03-14,,,56000,1600.0,57697.0,0.0,-2073.0,0,97,2073.0
2020-03-16,,,56000,0.0,56131.0,2801.0,0.0,-2670,0,0.0
2020-03-17,,,56000,0.0,55279.0,0.0,-1678.0,-2777,0,3734.0
2020-03-18,,,56000,0.0,55536.0,0.0,-325.0,-3223,0,3084.0
2020-03-19,,,56000,0.0,54912.0,0.0,-5518.0,-1088,0,5518.0
2020-03-20,,,56000,10000.0,58614.0,0.0,-7688.0,-7619,0,7921.0
2020-03-21,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2020-03-23,,,56000,11000.0,46324.0,5590.0,0.0,-17834,0,-8432.0
2020-03-24,,,56000,6000.0,47257.0,0.0,0.0,-11910,0,-2833.0
2020-03-25,,,65000,0.0,51887.0,2931.0,0.0,-13113,0,-2931.0
2020-03-26,,,65000,15300.0,59047.0,0.0,-1364.0,-19889,0,0.0
2020-03-27,,,65000,27400.0,62128.0,0.0,-11752.0,-17105,0,-1415.0
2020-03-28,,,65000,27400.0,75466.0,0.0,0.0,-16934,0,0.0
2020-03-30,,,65000,23900.0,61977.0,0.0,-4725.0,-7385,0,-14813.0
2020-03-31,,,65000,36100.0,64183.0,0.0,-6456.0,-10074,0,-20387.0
2020-04-01,,,85000,0.0,74733.0,30680.0,0.0,-12884,0,-28063.0
2020-04-02,,,85000,20400.0,68143.0,0.0,-11910.0,-27931,0,2584.0
2020-04-03,,,85000,0.0,65982.0,5147.0,0.0,-14268,0,-9897.0
2020-04-04,,,85000,0.0,71072.0,0.0,0.0,-13928,0,0.0
2020-04-06,,,85000,11000.0,63831.0,0.0,-8796.0,-18095,0,-5278.0
2020-04-07,,,85000,1000.0,60854.0,8968.0,0.0,-18830,0,-15284.0
2020-04-08,,,87000,0.0,58364.0,0.0,-330.0,-21483,0,-6823.0
2020-04-09,,,87000,0.0,56254.0,3715.0,0.0,-26797,0,-7664.0
2020-04-10,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2020-04-11,,,87000,0.0,55692.0,242.0,0.0,-26942,0,-4608.0
2020-04-13,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2020-04-14,,,87000,0.0,52196.0,3661.0,0.0,-32642,0,-5823.0
2020-04-15,,,87000,0.0,51280.0,0.0,-2864.0,-30425,0,-2431.0
2020-04-16,,,87000,0.0,48758.0,0.0,-7723.0,-24468,0,-6051.0
2020-04-17,,,87000,0.0,45594.0,7349.0,0.0,-32685,0,-16070.0
2020-04-18,,,87000,0.0,43850.0,5661.0,0.0,-38346,0,-10465.0
2020-04-20,,,87000,0.0,38864.0,8006.0,0.0,-48136,0,-8006.0
2020-04-21,,,87000,0.0,38547.0,0.0,0.0,-48453,0,0.0
2020-04-22,,,81600,0.0,39234.0,0.0,0.0,-42366,0,0.0
2020-04-23,,,81600,0.0,59024.0,0.0,-655.0,-21921,0,0.0
2020-04-24,,,81600,0.0,61383.0,0.0,-5429.0,-14110,0,-678.0
2020-04-25,,,81600,0.0,67547.0,0.0,0.0,-14053,0,0.0
2020-04-27,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2020-04-28,,,81600,0.0,63395.0,2739.0,0.0,-13818,0,-7126.0
2020-04-29,,,64000,0.0,68095.0,9140.0,0.0,-468,0,-4577.0
2020-04-30,,,64000,5000.0,64398.0,1757.0,0.0,-1589,0,-4770.0
2020-05-01,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2020-05-02,,,69000,0.0,74836.0,0.0,-7180.0,0,5950,7066.0
2020-05-04,,,64000,15700.0,76033.0,433.0,0.0,-4100,0,0.0
2020-05-05,,,64000,12000.0,76238.0,0.0,-132.0,-88,0,458.0
2020-05-06,,,68750,0.0,75253.0,0.0,-335.0,0,6491,347.0
2020-05-07,,,68750,6500.0,75789.0,4552.0,0.0,-4013,0,0.0
2020-05-08,,,68750,13000.0,75484.0,0.0,-7888.0,-3255,0,4877.0
2020-05-09,,,68750,13000.0,75279.0,2964.0,0.0,-6192,0,-3243.0
2020-05-11,,,68750,10000.0,72853.0,0.0,-1529.0,-4038,0,-330.0
2020-05-12,,,68750,8000.0,71124.0,366.0,0.0,-3947,0,-2045.0
2020-05-13,,,67600,0.0,69343.0,1875.0,0.0,0,1734,-1866.0
2020-05-14,,,67600,14000.0,67338.0,0.0,-5941.0,-8331,0,10.0
2020-05-15,,,67600,6000.0,65239.0,1555.0,0.0,-3138,0,-6778.0
2020-05-16,,,67600,6000.0,70469.0,0.0,0.0,-3131,0,0.0
2020-05-18,,,67600,7000.0,59040.0,0.0,-1294.0,-5126,0,-9140.0
2020-05-19,,,67600,5000.0,53521.0,3985.0,0.0,-9151,0,-13913.0
2020-05-20,,,54600,0.0,49256.0,14931.0,0.0,-5344,0,-14931.0
2020-05-21,,,54600,0.0,50366.0,0.0,0.0,-4234,0,0.0
2020-05-22,,,54600,7000.0,64349.0,2571.0,0.0,0,178,0.0
2020-05-23,,,54600,7000.0,64454.0,0.0,-2656.0,0,2854,2656.0
2020-05-25,,,54600,13000.0,63552.0,1535.0,0.0,-5583,0,0.0
2020-05-26,,,54600,5000.0,64105.0,2664.0,0.0,0,250,1591.0
2020-05-27,,,71600,0.0,66121.0,0.0,-5356.0,-4542,0,4419.0
2020-05-28,,,71600,0.0,68027.0,2428.0,0.0,-5026,0,-975.0
2020-05-29,,,71600,1500.0,71870.0,677.0,0.0,-3421,0,1514.0
2020-05-30,,,71600,1500.0,72168.0,0.0,-2286.0,-932,0,2286.0
2020-06-01,,,71600,0.0,70529.0,2349.0,0.0,-3420,0,0.0
2020-06-02,,,71600,0.0,75460.0,3596.0,0.0,-2203,0,2467.0
2020-06-03,,,59100,0.0,77894.0,0.0,-3883.0,0,16295,6382.0
2020-06-04,,,59100,6000.0,78481.0,577.0,0.0,0,10166,2638.0
2020-06-05,,,59100,16000.0,77693.0,0.0,-3406.0,0,2593,3406.0
2020-06-06,,,59100,16000.0,77837.0,0.0,0.0,0,2737,0.0
2020-06-08,,,59100,15000.0,81245.0,4371.0,0.0,0,2774,0.0
2020-06-09,,,59100,10000.0,74923.0,0.0,-4008.0,0,5123,4708.0
2020-06-10,,,64600,0.0,70627.0,0.0,-758.0,0,6027,758.0
2020-06-11,,,64600,14000.0,68858.0,0.0,0.0,-9742,0,0.0
2020-06-12,,,64600,6500.0,67515.0,0.0,0.0,-3585,0,0.0
2020-06-13,,,64600,6500.0,67465.0,0.0,0.0,-3635,0,0.0
2020-06-15,,,64600,8500.0,65939.0,0.0,-264.0,-6897,0,0.0
2020-06-16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2020-06-17,,,64600,0.0,63241.0,1062.0,0.0,-2052,0,-369.0
2020-06-18,,,64600,5000.0,57218.0,0.0,-866.0,-10650,0,-866.0
2020-06-19,,,64600,3500.0,56157.0,0.0,-1172.0,-10771,0,0.0
2020-06-20,,,64600,3500.0,57271.0,1758.0,0.0,-12587,0,0.0
2020-06-22,,,64600,0.0,56037.0,0.0,0.0,-8563,0,0.0
2020-06-23,,,64600,0.0,55991.0,0.0,-2681.0,-5928,0,0.0
2020-06-24,,,55600,0.0,58742.0,4269.0,0.0,0,1653,-2780.0
2020-06-25,,,55600,6000.0,61543.0,2295.0,0.0,-3899,0,1547.0
2020-06-26,,,55600,0.0,66443.0,0.0,-42.0,0,4889,5996.0
2020-06-27,,,55600,0.0,66710.0,0.0,0.0,0,4992,6118.0
2020-06-29,,,55600,0.0,68251.0,137.0,0.0,0,6021,6493.0
2020-06-30,,,55600,3000.0,69852.0,0.0,-906.0,0,5307,6851.0
2020-07-01,,,46600,0.0,67051.0,0.0,-200.0,0,16509,4142.0
2020-07-02,,,46600,12000.0,70846.0,301.0,0.0,0,7796,4149.0
2020-07-03,,,46600,19500.0,76261.0,0.0,-4762.0,0,8226,6697.0
2020-07-04,,,46600,19500.0,74354.0,0.0,0.0,0,8322,-68.0
2020-07-06,,,46600,15000.0,68589.0,1675.0,0.0,0,5400,-86.0
2020-07-07,,,46600,17000.0,62409.0,0.0,-1200.0,-1704,0,1713.0
2020-07-08,,,59600,0.0,54940.0,0.0,-1450.0,-3762,0,552.0
2020-07-09,,,59600,0.0,48388.0,0.0,-5838.0,-4402,0,-972.0
2020-07-10,,,59600,0.0,46147.0,969.0,0.0,-6993,0,-7429.0
2020-07-11,,,59600,0.0,45539.0,2536.0,0.0,-9492,0,-7105.0
2020-07-13,,,59600,0.0,42450.0,0.0,-3787.0,-7652,0,-5711.0
2020-07-14,,,59600,0.0,39201.0,0.0,-2713.0,-6831,0,-10855.0
2020-07-15,,,33600,0.0,34286.0,19284.0,0.0,-2769,0,-15829.0
2020-07-16,,,33600,0.0,31880.0,0.0,-2251.0,-3615,0,4146.0
2020-07-17,,,33600,0.0,28942.0,0.0,-3106.0,-3920,0,2368.0
2020-07-18,,,33600,0.0,28696.0,597.0,0.0,-4517,0,-984.0
2020-07-20,,,33600,0.0,25725.0,0.0,0.0,-7875,0,0.0
2020-07-21,,,33600,2500.0,29356.0,0.0,-3245.0,-3499,0,0.0
2020-07-22,,,28100,0.0,31643.0,5125.0,0.0,0,1763,-3345.0
2020-07-23,,,28100,0.0,33995.0,324.0,0.0,0,3734,1837.0
2020-07-24,,,24000,8000.0,31253.0,0.0,-351.0,-2627,0,2231.0
2020-07-25,,,24000,8000.0,31030.0,0.0,0.0,-2912,0,1942.0
2020-07-27,,,24000,18000.0,32937.0,0.0,-1773.0,-9371,0,2081.0
2020-07-28,,,24000,5000.0,34087.0,1707.0,0.0,0,3061,319.0
2020-07-29,,,29100,0.0,42518.0,5953.0,0.0,0,5362,2103.0
2020-07-30,,,29100,18000.0,45424.0,0.0,-6979.0,-3075,0,8378.0
2020-07-31,,,29100,25000.0,39993.0,0.0,-8889.0,-6687,0,1469.0
2020-08-01,,,29100,25000.0,39511.0,9276.0,0.0,-16123,0,-7742.0
2020-08-03,,,29100,25000.0,49288.0,0.0,0.0,-4812,0,0.0
2020-08-04,,,29100,25000.0,49591.0,0.0,-647.0,-3862,0,0.0
2020-08-05,,,53100,0.0,52086.0,681.0,0.0,-1014,0,-681.0
2020-08-06,,,53100,0.0,53153.0,0.0,0.0,0,53,0.0
2020-08-07,,,53100,6000.0,52277.0,0.0,-956.0,-5867,0,0.0
2020-08-08,,,53100,6000.0,54365.0,964.0,0.0,-6720,0,1021.0
2020-08-10,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2020-08-11,,,53100,8000.0,50814.0,0.0,-5028.0,-5258,0,0.0
2020-08-12,,,51100,0.0,50254.0,5447.0,0.0,-846,0,-5447.0
2020-08-13,,,51100,0.0,48955.0,5666.0,0.0,-7811,0,0.0
2020-08-14,,,51100,3000.0,48339.0,0.0,-5449.0,-6545,0,6233.0
2020-08-15,,,51100,3000.0,47733.0,0.0,0.0,-6367,0,0.0
2020-08-17,,,51100,2000.0,46290.0,0.0,-1119.0,-6810,0,1119.0
2020-08-18,,,51100,5000.0,45006.0,0.0,-531.0,-10563,0,0.0
2020-08-19,,,38000,0.0,35876.0,2876.0,0.0,-4363,0,-637.0
2020-08-20,,,38000,0.0,35131.0,0.0,-1129.0,-4221,0,2481.0
2020-08-21,,,38000,8500.0,36247.0,0.0,-2681.0,-9375,0,1803.0
2020-08-22,,,38000,8500.0,35858.0,1266.0,0.0,-10592,0,-1316.0
2020-08-24,,,38000,7500.0,35922.0,0.0,-588.0,-8990,0,0.0
2020-08-25,,,38000,7000.0,35291.0,2911.0,0.0,-12011,0,-609.0
2020-08-26,,,32900,0.0,35637.0,4066.0,0.0,-3719,0,2390.0
2020-08-27,,,32900,9000.0,34910.0,0.0,-6205.0,-7500,0,6715.0
2020-08-28,,,32900,13000.0,35843.0,0.0,-1152.0,-9437,0,532.0
2020-08-29,,,32900,13000.0,36410.0,1000.0,0.0,-9842,0,-648.0
2020-08-31,,,32900,23000.0,38380.0,0.0,0.0,-15454,0,-2066.0
2020-09-01,,,32900,18000.0,35491.0,0.0,-642.0,-12618,0,-2149.0
2020-09-02,,,29400,0.0,39895.0,18215.0,0.0,-4782,0,-2938.0
2020-09-03,,,29400,25000.0,40679.0,0.0,-21420.0,-8426,0,16125.0
2020-09-04,,,29400,21000.0,42391.0,2076.0,0.0,-4480,0,-5605.0
2020-09-05,,,29400,21000.0,42276.0,1579.0,0.0,-5953,0,-3750.0
2020-09-07,,,29400,13000.0,39582.0,3813.0,0.0,-4150,0,-2481.0
2020-09-08,,,29400,8000.0,31553.0,0.0,-3006.0,-4275,0,1434.0
2020-09-09,,,34400,0.0,34879.0,5804.0,0.0,-3622,0,-1703.0
2020-09-10,,,34400,15000.0,35736.0,0.0,-8560.0,-9578,0,4474.0
2020-09-11,,,34400,6000.0,35201.0,4040.0,0.0,-4745,0,-4494.0
2020-09-12,,,34400,6000.0,35596.0,769.0,0.0,-5573,0,0.0
2020-09-14,,,34400,3000.0,31970.0,0.0,-197.0,-5573,0,340.0
